AREA	YEAR	AGE	Yearclass	FMOR	WECA	WEST	CANUM	STNUM	MATPROP	M
cod3Ps	1999	6	1993	0.33 	1.9	1.72	2156	8398 	0.818	0.2
cod3Ps	2000	6	1994	0.28 	1.8	1.35	1352	6116 	0.8117	0.2
cod3Ps	2001	6	1995	0.28 	1.62	1.16	1099	5020 	0.7582	0.2
cod3Ps	2002	6	1996	0.22 	1.71	1.39	1280	7179 	0.7507	0.2
cod3Ps	2003	6	1997	0.23 	1.81	1.46	1810	9893 	0.9742	0.2
cod3Ps	2004	6	1998	0.23 	1.79	1.81	1592	8511 	0.9115	0.2
cod3Ps	2005	6	1999	0.28 	1.59	1.37	1007	4518 	0.8704	0.2
cod3Ps	2006	6	2000	0.27 	1.64	NA	928	4340 	0.8035	0.2
cod3Ps	2007	6	2001	0.28 	1.96	1.44	1072	4784 	0.901	0.2
cod3Ps	2008	6	2002	0.29 	1.91	1.18	1105	4884 	0.7695	0.2
cod3Ps	2009	6	2003	0.40 	1.93	1.39	1000	3325 	0.608	0.2
cod3Ps	1959	7	1952	0.40 	2.4	NA	4875	16373 	0.0006	0.2
cod3Ps	1960	7	1953	0.34 	2.4	NA	3476	13247 	0.5281	0.2
cod3Ps	1961	7	1954	0.38 	2.4	NA	3616	12597 	0.4003	0.2
cod3Ps	1962	7	1955	0.41 	2.4	NA	5715	18662 	0.5691	0.2
cod3Ps	1963	7	1956	0.29 	2.4	NA	2527	11135 	0.441	0.2
cod3Ps	1964	7	1957	0.32 	2.4	NA	2945	11806 	0.4745	0.2
cod3Ps	1965	7	1958	0.53 	2.4	NA	3254	8804 	0.5741	0.2
cod3Ps	1966	7	1959	0.70 	2.4	NA	5119	11228 	0.8532	0.2
cod3Ps	1967	7	1960	0.47 	2.4	NA	2349	6940 	0.741	0.2
cod3Ps	1968	7	1961	0.53 	2.4	NA	3572	9591 	0.8285	0.2
cod3Ps	1969	7	1962	0.54 	2.4	NA	4554	12109 	0.8157	0.2
cod3Ps	1970	7	1963	0.66 	2.4	NA	6374	14613 	0.7498	0.2
cod3Ps	1971	7	1964	0.71 	2.4	NA	8218	17792 	0.6839	0.2
cod3Ps	1972	7	1965	0.66 	2.4	NA	4603	10532 	0.625	0.2
cod3Ps	1973	7	1966	0.62 	2.4	NA	4022	9636 	0.6864	0.2
cod3Ps	1974	7	1967	0.94 	2.4	NA	2540	4603 	0.8493	0.2
cod3Ps	1975	7	1968	1.49 	2.4	NA	5867	8374 	0.86	0.2
cod3Ps	1976	7	1969	0.68 	2.4	NA	1305	2923 	0.8038	0.2
cod3Ps	1977	7	1970	0.42 	2.12	NA	920	2941 	0.8617	0.2
cod3Ps	1978	7	1971	0.61 	2.13	NA	1753	4228 	0.7933	0.2
cod3Ps	1979	7	1972	0.52 	2.11	NA	2353	6387 	0.7259	0.2
cod3Ps	1980	7	1973	0.53 	2.02	NA	3379	9091 	0.6921	0.2
cod3Ps	1981	7	1974	0.56 	1.95	NA	5855	15046 	0.7059	0.2
cod3Ps	1982	7	1975	0.51 	2.06	NA	2861	7905 	0.7905	0.2
cod3Ps	1983	7	1976	0.47 	2.14	2.15	1752	5203 	0.7084	0.2
cod3Ps	1984	7	1977	0.42 	2.29	2.74	2221	7154 	0.8987	0.2
cod3Ps	1985	7	1978	0.62 	2.35	2.3	5242	12511 	0.8595	0.2
cod3Ps	1986	7	1979	0.76 	2.09	2.39	4283	8902 	0.6814	0.2
cod3Ps	1987	7	1980	0.83 	2.06	1.88	5453	10707 	0.64	0.2
cod3Ps	1988	7	1981	0.87 	1.88	2.17	5046	9580 	0.5536	0.2
cod3Ps	1989	7	1982	0.63 	1.94	2.25	2549	6024 	0.6809	0.2
cod3Ps	1990	7	1983	0.70 	2	1.62	1483	3253 	0.7975	0.2
cod3Ps	1991	7	1984	1.18 	2.09	1.74	2164	3453 	0.9006	0.2
cod3Ps	1992	7	1985	1.47 	1.97	2.06	2266	3249 	0.9457	0.2
cod3Ps	1993	7	1986	1.24 	1.82	2.05	1334	2077 	0.9822	0.2
cod3Ps	1994	7	1987	0.05 	1.74	1.33	62	1282 	0.9791	0.2
cod3Ps	1995	7	1988	0.03 	2.14	1.75	57	1904 	0.9955	0.2
cod3Ps	1996	7	1989	0.02 	2.26	2.04	125	8522 	0.9679	0.2
cod3Ps	1997	7	1990	0.17 	2.27	1.87	937	6692 	0.9648	0.2
cod3Ps	1998	7	1991	0.26 	2.13	1.63	948	4609 	0.9862	0.2
cod3Ps	1999	7	1992	0.45 	2.28	2.08	2321	7136 	0.9946	0.2
cod3Ps	2000	7	1993	0.48 	2.52	1.9	1692	4925 	0.9676	0.2
cod3Ps	2001	7	1994	0.41 	2.31	1.67	1143	3784 	0.9553	0.2
cod3Ps	2002	7	1995	0.38 	2.12	1.45	900	3115 	0.9424	0.2
cod3Ps	2003	7	1996	0.31 	2.19	1.83	1139	4720 	0.945	0.2
cod3Ps	2004	7	1997	0.35 	2.29	2.47	1713	6462 	0.9988	0.2
cod3Ps	2005	7	1998	0.39 	2.24	2.24	1628	5528 	0.987	0.2
cod3Ps	2006	7	1999	0.41 	2	NA	846	2788 	0.9769	0.2
cod3Ps	2007	7	2000	0.37 	2.24	1.57	761	2714 	0.9604	0.2
cod3Ps	2008	7	2001	0.46 	2.2	1.85	976	2947 	0.9814	0.2
cod3Ps	2009	7	2002	0.40 	2.37	1.96	902	2999 	0.9468	0.2
cod3Ps	1959	8	1951	0.20 	3.21	NA	942	5866 	0.7249	0.2
cod3Ps	1960	8	1952	0.56 	3.21	NA	3484	8994 	0.8333	0.2
cod3Ps	1961	8	1953	1.11 	3.21	NA	4680	7701 	0.6721	0.2
cod3Ps	1962	8	1954	0.24 	3.21	NA	1367	7042 	0.6693	0.2
cod3Ps	1963	8	1955	0.40 	3.21	NA	3030	10108 	0.8562	0.2
cod3Ps	1964	8	1956	0.36 	3.21	NA	1881	6830 	0.7465	0.2
cod3Ps	1965	8	1957	0.39 	3.21	NA	2055	7001 	0.7955	0.2
cod3Ps	1966	8	1958	0.53 	3.21	NA	1586	4264 	0.9365	0.2
cod3Ps	1967	8	1959	0.40 	3.21	NA	1364	4561 	0.9796	0.2
cod3Ps	1968	8	1960	0.52 	3.21	NA	1308	3556 	0.9385	0.2
cod3Ps	1969	8	1961	0.55 	3.21	NA	1757	4621 	0.9689	0.2
cod3Ps	1970	8	1962	0.63 	3.21	NA	2456	5793 	0.9609	0.2
cod3Ps	1971	8	1963	0.82 	3.21	NA	3131	6197 	0.9489	0.2
cod3Ps	1972	8	1964	0.53 	3.21	NA	2636	7131 	0.937	0.2
cod3Ps	1973	8	1965	0.79 	3.21	NA	2201	4458 	0.9493	0.2
cod3Ps	1974	8	1966	0.66 	3.21	NA	1857	4250 	0.9115	0.2
cod3Ps	1975	8	1967	0.78 	3.21	NA	723	1470 	0.9682	0.2
cod3Ps	1976	8	1968	0.44 	3.21	NA	495	1547 	0.9812	0.2
cod3Ps	1977	8	1969	0.45 	2.86	NA	395	1212 	0.9566	0.2
cod3Ps	1978	8	1970	0.61 	2.83	NA	653	1575 	0.9663	0.2
cod3Ps	1979	8	1971	0.55 	3	NA	721	1875 	0.9344	0.2
cod3Ps	1980	8	1972	0.59 	3.03	NA	1254	3100 	0.9157	0.2
cod3Ps	1981	8	1973	0.53 	2.85	NA	1622	4386 	0.9057	0.2
cod3Ps	1982	8	1974	0.62 	2.57	NA	2939	7021 	0.9468	0.2
cod3Ps	1983	8	1975	0.40 	2.77	3.44	1150	3884 	0.9574	0.2
cod3Ps	1984	8	1976	0.28 	3.12	3.84	584	2674 	0.904	0.2
cod3Ps	1985	8	1977	0.55 	3.01	3.19	1480	3847 	0.9909	0.2
cod3Ps	1986	8	1978	0.57 	2.98	3.25	2167	5500 	0.9735	0.2
cod3Ps	1987	8	1979	0.61 	2.71	2.41	1416	3413 	0.8569	0.2
cod3Ps	1988	8	1980	0.73 	2.6	2.51	1793	3832 	0.8811	0.2
cod3Ps	1989	8	1981	0.47 	2.7	3.74	1112	3277 	0.8764	0.2
cod3Ps	1990	8	1982	0.74 	2.6	2.19	1237	2625 	0.9409	0.2
cod3Ps	1991	8	1983	1.12 	2.67	2.37	807	1322 	0.9632	0.2
cod3Ps	1992	8	1984	1.81 	2.62	2.32	658	869 	0.9883	0.2
cod3Ps	1993	8	1985	1.30 	2.51	3.13	401	610 	0.9962	0.2
cod3Ps	1994	8	1986	0.06 	2.42	1.87	28	493 	0.9986	0.2
cod3Ps	1995	8	1987	0.04 	2.39	1.75	37	993 	0.9978	0.2
cod3Ps	1996	8	1988	0.03 	2.7	2.19	35	1508 	0.9997	0.2
cod3Ps	1997	8	1989	0.14 	2.86	2.64	826	6864 	0.995	0.2
cod3Ps	1998	8	1990	0.38 	2.79	2.74	1314	4631 	0.9939	0.2
cod3Ps	1999	8	1991	0.49 	2.61	2.57	1020	2916 	0.9988	0.2
cod3Ps	2000	8	1992	0.58 	2.67	2.51	1484	3742 	0.9996	0.2
cod3Ps	2001	8	1993	0.43 	3.06	2.96	796	2501 	0.995	0.2
cod3Ps	2002	8	1994	0.49 	2.83	2.75	722	2064 	0.9907	0.2
cod3Ps	2003	8	1995	0.48 	2.47	1.74	596	1736 	0.9884	0.2
cod3Ps	2004	8	1996	0.29 	2.53	3.15	649	2834 	0.9899	0.2
cod3Ps	2005	8	1997	0.39 	2.69	3.12	1087	3741 	0.9999	0.2
cod3Ps	2006	8	1998	0.48 	2.6	NA	1055	3053 	0.9982	0.2
cod3Ps	2007	8	1999	0.45 	2.53	2.54	501	1517 	0.9963	0.2
cod3Ps	2008	8	2000	0.61 	2.43	1.88	634	1533 	0.9931	0.2
cod3Ps	2009	8	2001	0.40 	2.47	2.42	460	1529 	0.9967	0.2
cod3Ps	1959	9	1950	0.42 	4.1	NA	1252	4024 	0.8832	0.2
cod3Ps	1960	9	1951	0.34 	4.1	NA	1020	3951 	0.8832	0.2
cod3Ps	1961	9	1952	0.66 	4.1	NA	1849	4211 	1	0.2
cod3Ps	1962	9	1953	0.55 	4.1	NA	791	2070 	0.7897	0.2
cod3Ps	1963	9	1954	0.25 	4.1	NA	898	4528 	0.8599	0.2
cod3Ps	1964	9	1955	0.47 	4.1	NA	1891	5534 	0.9641	0.2
cod3Ps	1965	9	1956	0.42 	4.1	NA	1218	3890 	0.9166	0.2
cod3Ps	1966	9	1957	0.74 	4.1	NA	1833	3873 	0.9437	0.2
cod3Ps	1967	9	1958	0.39 	4.1	NA	604	2056 	0.9938	0.2
cod3Ps	1968	9	1959	0.28 	4.1	NA	549	2500 	0.9975	0.2
cod3Ps	1969	9	1960	0.71 	4.1	NA	792	1728 	0.9879	0.2
cod3Ps	1970	9	1961	0.46 	4.1	NA	730	2193 	0.995	0.2
cod3Ps	1971	9	1962	0.82 	4.1	NA	1275	2521 	0.9927	0.2
cod3Ps	1972	9	1963	0.53 	4.1	NA	833	2240 	0.9915	0.2
cod3Ps	1973	9	1964	1.04 	4.1	NA	2019	3453 	0.9903	0.2
cod3Ps	1974	9	1965	1.45 	4.1	NA	1149	1658 	0.9953	0.2
cod3Ps	1975	9	1966	1.33 	4.1	NA	1196	1800 	0.9798	0.2
cod3Ps	1976	9	1967	0.33 	4.1	NA	140	549 	0.994	0.2
cod3Ps	1977	9	1968	0.44 	3.67	NA	265	819 	0.9978	0.2
cod3Ps	1978	9	1969	0.53 	3.74	NA	235	635 	0.9916	0.2
cod3Ps	1979	9	1970	0.46 	3.59	NA	233	699 	0.9925	0.2
cod3Ps	1980	9	1971	0.53 	4.46	NA	327	883 	0.9815	0.2
cod3Ps	1981	9	1972	0.55 	3.96	NA	539	1404 	0.9781	0.2
cod3Ps	1982	9	1973	0.41 	3.58	NA	640	2123 	0.9762	0.2
cod3Ps	1983	9	1974	0.47 	3.3	3.87	1041	3089 	0.9925	0.2
cod3Ps	1984	9	1975	0.33 	3.94	4.26	542	2139 	0.9926	0.2
cod3Ps	1985	9	1976	0.54 	4.35	3.31	626	1661 	0.9734	0.2
cod3Ps	1986	9	1977	0.51 	3.85	5.42	650	1811 	0.9993	0.2
cod3Ps	1987	9	1978	0.66 	3.69	4.33	1107	2542 	0.9955	0.2
cod3Ps	1988	9	1979	0.62 	3.29	4.08	630	1513 	0.9437	0.2
cod3Ps	1989	9	1980	0.58 	3.46	4.57	600	1515 	0.9686	0.2
cod3Ps	1990	9	1981	0.61 	3.77	3.21	692	1677 	0.9759	0.2
cod3Ps	1991	9	1982	1.09 	3.33	3.09	620	1030 	0.9916	0.2
cod3Ps	1992	9	1983	1.86 	3.47	2.91	269	352 	0.9943	0.2
cod3Ps	1993	9	1984	1.89 	3.54	4.48	89	116 	0.9987	0.2
cod3Ps	1994	9	1985	0.10 	3.19	3.03	12	137 	0.9997	0.2
cod3Ps	1995	9	1986	0.02 	3.08	2.28	7	379 	0.9999	0.2
cod3Ps	1996	9	1987	0.03 	3	2.41	24	780 	0.9998	0.2
cod3Ps	1997	9	1988	0.19 	3.2	3.06	187	1203 	1	0.2
cod3Ps	1998	9	1989	0.32 	3.62	4.76	1217	4873 	0.9992	0.2
cod3Ps	1999	9	1990	0.52 	3.49	4.39	960	2603 	0.999	0.2
cod3Ps	2000	9	1991	0.62 	2.98	2.91	610	1465 	0.9999	0.2
cod3Ps	2001	9	1992	0.57 	3	4.39	674	1721 	1	0.2
cod3Ps	2002	9	1993	0.43 	3.84	4	419	1328 	0.9992	0.2
cod3Ps	2003	9	1994	0.45 	3.46	3.15	337	1037 	0.9981	0.2
cod3Ps	2004	9	1995	0.41 	2.74	2.95	266	882 	0.9978	0.2
cod3Ps	2005	9	1996	0.38 	2.94	4.06	499	1733 	0.9982	0.2
cod3Ps	2006	9	1997	0.41 	3.16	NA	632	2079 	1	0.2
cod3Ps	2007	9	1998	0.47 	3.73	5.34	526	1545 	0.9998	0.2
cod3Ps	2008	9	1999	0.67 	2.59	2.78	350	789 	0.9994	0.2
cod3Ps	2009	9	2000	0.40 	2.61	3.68	205	682 	0.9988	0.2
cod3Ps	1959	10	1949	0.54 	5.08	NA	1260	3330 	0.9407	0.2
cod3Ps	1960	10	1950	0.55 	5.08	NA	827	2162 	0.9407	0.2
cod3Ps	1961	10	1951	1.07 	5.08	NA	1376	2311 	0.9407	0.2
cod3Ps	1962	10	1952	0.44 	5.08	NA	571	1775 	1	0.2
cod3Ps	1963	10	1953	0.40 	5.08	NA	292	979 	0.8731	0.2
cod3Ps	1964	10	1954	0.29 	5.08	NA	652	2895 	0.949	0.2
cod3Ps	1965	10	1955	0.52 	5.08	NA	1033	2820 	0.9918	0.2
cod3Ps	1966	10	1956	0.80 	5.08	NA	1039	2083 	0.9762	0.2
cod3Ps	1967	10	1957	0.26 	5.08	NA	316	1512 	0.9863	0.2
cod3Ps	1968	10	1958	0.53 	5.08	NA	425	1137 	0.9994	0.2
cod3Ps	1969	10	1959	0.72 	5.08	NA	717	1550 	0.9997	0.2
cod3Ps	1970	10	1960	0.41 	5.08	NA	214	698 	0.9977	0.2
cod3Ps	1971	10	1961	0.75 	5.08	NA	541	1135 	0.9992	0.2
cod3Ps	1972	10	1962	0.83 	5.08	NA	463	910 	0.9987	0.2
cod3Ps	1973	10	1963	0.75 	5.08	NA	515	1080 	0.9986	0.2
cod3Ps	1974	10	1964	0.90 	5.08	NA	538	1000 	0.9986	0.2
cod3Ps	1975	10	1965	0.45 	5.08	NA	105	318 	0.9996	0.2
cod3Ps	1976	10	1966	0.16 	5.08	NA	53	391 	0.9956	0.2
cod3Ps	1977	10	1967	0.51 	4.5	NA	117	323 	0.9989	0.2
cod3Ps	1978	10	1968	0.61 	4.65	NA	178	430 	0.9997	0.2
cod3Ps	1979	10	1969	0.36 	5.16	NA	84	307 	0.9984	0.2
cod3Ps	1980	10	1970	0.43 	5.47	NA	114	361 	0.9984	0.2
cod3Ps	1981	10	1971	0.60 	5.54	NA	175	427 	0.9949	0.2
cod3Ps	1982	10	1972	0.52 	4.8	NA	243	662 	0.9946	0.2
cod3Ps	1983	10	1973	0.26 	4.44	5.22	244	1159 	0.9943	0.2
cod3Ps	1984	10	1974	0.27 	4.58	5.06	338	1587 	0.999	0.2
cod3Ps	1985	10	1975	0.65 	5.34	3.76	545	1261 	0.9987	0.2
cod3Ps	1986	10	1976	0.37 	5.25	4.41	224	794 	0.993	0.2
cod3Ps	1987	10	1977	0.55 	4.69	6.35	341	894 	0.9999	0.2
cod3Ps	1988	10	1978	0.34 	4.64	4.77	284	1080 	0.9992	0.2
cod3Ps	1989	10	1979	0.46 	4.31	5.95	223	669 	0.9792	0.2
cod3Ps	1990	10	1980	0.81 	4.57	4.33	350	698 	0.9923	0.2
cod3Ps	1991	10	1981	1.00 	4.22	4.08	428	747 	0.9957	0.2
cod3Ps	1992	10	1982	1.39 	4.52	4.15	192	282 	0.9989	0.2
cod3Ps	1993	10	1983	2.81 	4.22	4.47	38	45 	0.9991	0.2
cod3Ps	1994	10	1984	0.26 	4.36	6.35	3	14 	0.9999	0.2
cod3Ps	1995	10	1985	0.02 	3.93	4.88	2	101 	1	0.2
cod3Ps	1996	10	1986	0.03 	3.73	4.46	8	304 	1	0.2
cod3Ps	1997	10	1987	0.18 	3.37	3.22	93	617 	1	0.2
cod3Ps	1998	10	1988	0.36 	3.79	5.07	225	815 	1	0.2
cod3Ps	1999	10	1989	0.41 	4.64	6.87	873	2888 	0.9999	0.2
cod3Ps	2000	10	1990	0.62 	4.25	5.19	530	1262 	0.9998	0.2
cod3Ps	2001	10	1991	0.58 	3.3	4.35	257	647 	1	0.2
cod3Ps	2002	10	1992	0.67 	3.53	5.11	355	799 	1	0.2
cod3Ps	2003	10	1993	0.57 	4.53	3.76	277	708 	0.9999	0.2
cod3Ps	2004	10	1994	0.46 	4.41	3.34	180	544 	0.9996	0.2
cod3Ps	2005	10	1995	0.40 	3.04	4.47	143	482 	0.9996	0.2
cod3Ps	2006	10	1996	0.32 	3.31	NA	237	967 	0.9997	0.2
cod3Ps	2007	10	1997	0.50 	4.96	8.17	401	1130 	1	0.2
cod3Ps	2008	10	1998	0.53 	3.47	3.29	295	789 	1	0.2
cod3Ps	2009	10	1999	0.40 	3.64	4.27	99	329 	0.9999	0.2
cod3Ps	1959	11	1948	0.21 	6.03	NA	631	3630 	0.9697	0.2
cod3Ps	1960	11	1949	0.33 	6.03	NA	406	1586 	0.9697	0.2
cod3Ps	1961	11	1950	0.66 	6.03	NA	446	1022 	0.9697	0.2
cod3Ps	1962	11	1951	0.38 	6.03	NA	187	647 	0.9697	0.2
cod3Ps	1963	11	1952	0.18 	6.03	NA	143	937 	1	0.2
cod3Ps	1964	11	1953	1.19 	6.03	NA	339	537 	0.9265	0.2
cod3Ps	1965	11	1954	0.23 	6.03	NA	327	1780 	0.9826	0.2
cod3Ps	1966	11	1955	0.54 	6.03	NA	517	1374 	0.9982	0.2
cod3Ps	1967	11	1956	0.80 	6.03	NA	380	765 	0.9935	0.2
cod3Ps	1968	11	1957	0.30 	6.03	NA	222	952 	0.9968	0.2
cod3Ps	1969	11	1958	0.13 	6.03	NA	61	546 	0.9999	0.2
cod3Ps	1970	11	1959	0.38 	6.03	NA	178	620 	1	0.2
cod3Ps	1971	11	1960	0.29 	6.03	NA	85	378 	0.9996	0.2
cod3Ps	1972	11	1961	0.72 	6.03	NA	205	440 	0.9999	0.2
cod3Ps	1973	11	1962	0.87 	6.03	NA	172	326 	0.9998	0.2
cod3Ps	1974	11	1963	1.07 	6.03	NA	249	419 	0.9998	0.2
cod3Ps	1975	11	1964	0.86 	6.03	NA	174	332 	0.9998	0.2
cod3Ps	1976	11	1965	0.12 	6.03	NA	17	165 	1	0.2
cod3Ps	1977	11	1966	0.26 	5.48	NA	57	272 	0.9991	0.2
cod3Ps	1978	11	1967	0.70 	5.05	NA	72	159 	0.9998	0.2
cod3Ps	1979	11	1968	0.37 	6.01	NA	53	191 	1	0.2
cod3Ps	1980	11	1969	0.43 	6.88	NA	56	176 	0.9997	0.2
cod3Ps	1981	11	1970	0.48 	7.18	NA	67	193 	0.9996	0.2
cod3Ps	1982	11	1971	0.65 	5.92	NA	83	191 	0.9986	0.2
cod3Ps	1983	11	1972	0.37 	5.89	8.81	91	322 	0.9987	0.2
cod3Ps	1984	11	1973	0.23 	5.5	8.09	134	728 	0.9987	0.2
cod3Ps	1985	11	1974	0.50 	5.83	NA	353	994 	0.9999	0.2
cod3Ps	1986	11	1975	0.43 	6.1	6.42	171	539 	0.9998	0.2
cod3Ps	1987	11	1976	0.46 	5.84	6.74	149	447 	0.9982	0.2
cod3Ps	1988	11	1977	0.39 	5.35	4.21	123	424 	1	0.2
cod3Ps	1989	11	1978	0.29 	5.6	8.78	141	627 	0.9999	0.2
cod3Ps	1990	11	1979	0.60 	5.74	5.09	142	346 	0.9925	0.2
cod3Ps	1991	11	1980	0.63 	5.68	4.1	108	254 	0.9981	0.2
cod3Ps	1992	11	1981	2.55 	5.21	5.9	187	224 	0.9992	0.2
cod3Ps	1993	11	1982	NA	5.09	8.53	52	57 	0.9998	0.2
cod3Ps	1994	11	1983	NA	5.2	5.21	2	2 	0.9999	0.2
cod3Ps	1995	11	1984	0.00 	4.32	5.5	0	9 	1	0.2
cod3Ps	1996	11	1985	0.03 	4.55	3.99	2	81 	1	0.2
cod3Ps	1997	11	1986	0.15 	4.3	5.46	31	241 	1	0.2
cod3Ps	1998	11	1987	0.38 	4.03	2.68	120	421 	1	0.2
cod3Ps	1999	11	1988	0.60 	4.54	5.12	189	464 	1	0.2
cod3Ps	2000	11	1989	0.58 	5.9	8.34	624	1575 	1	0.2
cod3Ps	2001	11	1990	0.52 	5.07	6.09	202	554 	1	0.2
cod3Ps	2002	11	1991	0.44 	3.66	4.2	96	297 	1	0.2
cod3Ps	2003	11	1992	0.81 	4.09	2.64	167	333 	1	0.2
cod3Ps	2004	11	1993	0.43 	5.64	4.25	104	329 	1	0.2
cod3Ps	2005	11	1994	0.47 	4.68	10.31	95	282 	0.9999	0.2
cod3Ps	2006	11	1995	0.41 	3.19	NA	80	265 	0.9999	0.2
cod3Ps	2007	11	1996	0.37 	5.51	7.66	160	577 	0.9999	0.2
cod3Ps	2008	11	1997	0.48 	4.82	7.21	193	563 	1	0.2
cod3Ps	2009	11	1998	0.40 	5.77	6.26	114	379 	1	0.2
cod3Ps	1959	12	1947	0.64 	7	NA	545	1272 	0.9842	0.2
cod3Ps	1960	12	1948	0.21 	7	NA	407	2401 	0.9842	0.2
cod3Ps	1961	12	1949	0.38 	7	NA	265	931 	0.9842	0.2
cod3Ps	1962	12	1950	0.44 	7	NA	140	433 	0.9842	0.2
cod3Ps	1963	12	1951	0.36 	7	NA	99	361 	0.9842	0.2
cod3Ps	1964	12	1952	0.85 	7	NA	329	637 	1	0.2
cod3Ps	1965	12	1953	0.83 	7	NA	68	133 	0.9585	0.2
cod3Ps	1966	12	1954	0.46 	7	NA	389	1162 	0.9942	0.2
cod3Ps	1967	12	1955	0.17 	7	NA	95	657 	0.9996	0.2
cod3Ps	1968	12	1956	0.57 	7	NA	111	283 	0.9983	0.2
cod3Ps	1969	12	1957	0.26 	7	NA	120	579 	0.9993	0.2
cod3Ps	1970	12	1958	0.24 	7	NA	77	392 	1	0.2
cod3Ps	1971	12	1959	0.51 	7	NA	125	347 	1	0.2
cod3Ps	1972	12	1960	0.81 	7	NA	117	233 	0.9999	0.2
cod3Ps	1973	12	1961	1.19 	7	NA	110	175 	1	0.2
cod3Ps	1974	12	1962	1.58 	7	NA	80	111 	1	0.2
